constituency_code,constituency_name,region_name,winning_party,eligible_voters,valid_votes,conservative_votes,labour_votes,libdem_votes,conservative_vote_share,labour_vote_share,libdem_vote_share,aged_15_years_and_under,aged_16_to_24_years,aged_25_to_34_years,aged_35_to_49_years,aged_50_years_and_over,eco_not_applicable,eco_active_employed,eco_active_unemployed,eco_inactive,eth_asian,eth_black,eth_mixed,eth_white,eth_other,pop_50plus_40percent,pop_white_90percent
E14001333,Lewisham West and East Dulwich,London,Lab,69386,46414,3477,27406,3558,0.07491274184513294,0.5904683931572371,0.07665790494247425,0.20071490250416693,0.08022571640861899,0.19175853967106452,0.2558889089704199,0.27141193244572964,0.20071288719313218,0.5444751242532255,0.036889402078417594,0.21792258647522467,0.059752595537883806,0.20067473944213507,0.08210333955860795,0.6215936703014238,0.03587565515994939,no,no
E14001334,Leyton and Wanstead,London,Lab,71491,43732,4846,20755,2815,0.1108113052227202,0.47459526205067226,0.06436934052867466,0.19203377542752356,0.09399974412554907,0.1908226363597595,0.25281248667320566,0.2703313574139622,0.19203541332605506,0.5149261369451742,0.03931118010303299,0.2537272696257378,0.2329907458740245,0.13417203292251267,0.06274041536952535,0.5195104268838756,0.050586378950061836,no,no
E14001335,Lichfield,West Midlands,Lab,76118,49104,16422,17232,3572,0.33443304007820135,0.3509286412512219,0.07274356467904855,0.16980602507328635,0.08228861306887877,0.10957608266284122,0.18070022245784736,0.4576290567371463,0.1698042599195418,0.4753271863532885,0.019646773874988307,0.33522177985218143,0.01606045800891901,0.004106071788688032,0.01727668686784686,0.9597916818262144,0.0027651015083316874,yes,yes
E14001336,Lincoln,East Midlands,Lab,72315,42160,9677,18470,2580,0.2295303605313093,0.43809297912713474,0.061195445920303605,0.16271481030237453,0.19355718192739263,0.14886982303976282,0.1743871995637764,0.32047098516669364,0.16271481030237453,0.45719981937616616,0.03500864779204403,0.3450767225294153,0.02975181262833238,0.012933348101319747,0.018718422779051044,0.9273159468693288,0.011280469621967947,no,yes
E14001337,Liverpool Garston,North West,Lab,69282,41993,2943,24510,3239,0.07008310908961017,0.5836687066892101,0.07713190293620366,0.18774972370993795,0.08674445294567712,0.1313227918048117,0.18737779478024313,0.4068052367593301,0.18774972370993795,0.4427654509903936,0.026566352121057554,0.3429184731786109,0.03722477259202584,0.012114256567202244,0.029488650854373886,0.9110452265578509,0.010127093428547139,yes,yes
E14001338,Liverpool Riverside,North West,Lab,71380,32381,1155,20039,1544,0.03566906519255119,0.6188505605138815,0.047682282820172325,0.1382742893058257,0.2692696433576531,0.1925393037023196,0.15841239372499724,0.2415043699092044,0.1382742893058257,0.38999634779211295,0.05791722228356422,0.41381214061849714,0.08891776656644414,0.06223988856613837,0.04416585979038203,0.7418080823523416,0.06286840272469381,no,no
E14001339,Liverpool Walton,North West,Lab,69317,36886,1282,26032,945,0.034755733882773955,0.7057420159410074,0.02561947622404164,0.1994442971733773,0.10272647835606216,0.14406055786280228,0.18960658988935034,0.3641620767184079,0.1994442971733773,0.43004133407950673,0.032595996190588394,0.33791837255652757,0.03027952597421724,0.019705255716684175,0.018134333487152803,0.92167970859392645,0.010201176228019361,no,yes
E14001340,Liverpool Wavertree,North West,Lab,70581,39815,1887,23077,2759,0.04739419816652016,0.5796056762526686,0.06929549164887605,0.1552611856768831,0.20238848388698014,0.15231207965506166,0.1819978003367626,0.3080404504443125,0.1552611856768831,0.4277955675812464,0.040158453617278066,0.37678479312459245,0.07257915381096522,0.047312225650409274,0.050018006092872505,0.7814644306668094,0.04862618377894358,no,no
E14001341,Liverpool West Derby,North West,Lab,69934,38006,1566,25302,1276,0.041204020417828766,0.66573698889649,0.033573646266378994,0.18710108433115782,0.10086849272830054,0.14521815098412047,0.18572382959042089,0.3810884423660003,0.18710108433115782,0.44305462767870907,0.03213936995734622,0.3377049180327869,0.03753533069530808,0.01921989824759751,0.023670281103859398,0.9008068246055809,0.01876766534765404,no,yes
W07000098,Llanelli,Wales,Lab,71538,40744,4275,12751,1254,0.10492342430787355,0.31295405458472414,0.030777537796976243,0.18091825450833618,0.09067710105478054,0.11806736985369173,0.17366663831235113,0.4366706362708404,0.18091825450833618,0.4306417999319496,0.022095100374276967,0.36634484518543725,0.013195389588295338,0.0017969547465124193,0.009165532494045593,0.972652262674379,0.003189860496767608,yes,yes
E14001342,Loughborough,East Midlands,Lab,68961,42259,12289,17249,2561,0.29080195934593817,0.4081734068482453,0.060602475212380796,0.15456097851554743,0.2047873396608554,0.12315833366427067,0.17185576426670904,0.34563758389261745,0.15455944403077687,0.4320873665922065,0.028523206751054853,0.3848299826259618,0.1090008339621143,0.020392359318533816,0.026696715777768953,0.8299710098884079,0.013939081053175014,no,no
E14001343,Louth and Horncastle,East Midlands,Con,76880,46479,17441,10475,2364,0.375244734181028,0.2253705974741281,0.0508616794681469,0.14797793166268153,0.07512757610574584,0.09534308397768324,0.1433199805401153,0.5382314277137741,0.14797793166268153,0.40112204867041373,0.021499032181266756,0.429400987485638,0.0069248206688817815,0.0019770414764669958,0.009968015402291712,0.9791841339833763,0.001945988468983221,yes,yes
E14001344,Lowestoft,East of England,Lab,74332,41824,12448,14464,1489,0.297628156082632,0.3458301453710788,0.03560156847742923,0.16792173453199366,0.08530936012691698,0.11258593336858805,0.16439978847170808,0.46978318350079323,0.16791995854089328,0.4137132341276137,0.027276284756374867,0.39109052257511817,0.010544685351665785,0.0036805922792173453,0.012966684294024327,0.9697620306716024,0.003046007403490217,yes,yes
E14001345,Luton North,East of England,Lab,74866,38745,7167,14677,1890,0.18497870692992643,0.3788101690540715,0.04878048780487805,0.23504816206643342,0.11249622046563863,0.1327026910284653,0.207533151915684,0.3122197745237787,0.23504410100469086,0.43348566393393057,0.032922415059132494,0.2985478200022461,0.3755712397522396,0.10505628169354769,0.04460205430341146,0.44330796409720363,0.031462460153597625,no,no
E14001346,Luton South and South Bedfordshire,East of England,Lab,77312,38382,6735,13593,2400,0.17547287791152102,0.3541503829920275,0.06252931061435048,0.22317047497206524,0.125795533675568,0.16482324172887888,0.21589933766254799,0.2703114119609399,0.22317589616110253,0.44716961270941463,0.045044899148980966,0.28460959198050184,0.3259433198380567,0.08698785425101214,0.038834008097165994,0.5139352226720648,0.034299595141700404,no,no
E14001347,Macclesfield,North West,Lab,76416,52792,15552,24672,2482,0.294590089407486,0.46734353689953023,0.04701469919684801,0.1669858011321426,0.07772232162476064,0.10742798547676596,0.18407257431647675,0.463791317449854,0.1669858011321426,0.48564941247868076,0.01984911741009302,0.32751566897908363,0.020006068786556593,0.006267591633445292,0.01577884504713773,0.9520775130531228,0.005869981479737578,yes,yes
E14001348,Maidenhead,South East,LD,75687,50329,18932,5766,21895,0.3761648353831787,0.11456615470206044,0.43503745355560414,0.19541288805719495,0.08254882203349168,0.11779665083249365,0.22126577419509622,0.3829758648817235,0.19541288805719495,0.5061945204164867,0.02460534523295427,0.27378724629336404,0.1306776196462674,0.01529706438394288,0.03179371035382859,0.8038444190666295,0.018387186549331594,no,no
E14001349,Maidstone and Malling,South East,Con,76449,46389,14146,12472,6375,0.30494298217249777,0.2688568410614585,0.137424820539352,0.19753438258439363,0.09400970802382878,0.14394719423402222,0.21441310583216885,0.35009560932558653,0.19753438258439363,0.5017742884459807,0.02386555857909833,0.2768257703905273,0.06142786225155822,0.023331923734578684,0.02614499255364136,0.874643769879939,0.014451451580282777,no,no
E14001350,Makerfield,North West,Lab,76641,40263,4379,18202,2735,0.10875990363360902,0.45207758984675755,0.06792837096093188,0.18057736675778902,0.09502898466430136,0.12175497780104307,0.18857480757672695,0.4140638632001396,0.18057736675778902,0.46775819616510594,0.0226351809845092,0.3290292560925958,0.011574477985226546,0.0067469318908858255,0.0104112138661083,0.9665173811047132,0.004749995153066171,yes,yes
E14001351,Maldon,East of England,Con,78282,49841,19374,9817,5882,0.3887161172528641,0.1969663530025481,0.11801528861780462,0.16779026966471952,0.08664079379050972,0.10510522525406098,0.17258141954068976,0.46788229175002,0.16779026966471952,0.47202328558854123,0.02010482515803793,0.3400816195887013,0.013773305593342403,0.006941665999839961,0.015403696887252941,0.9602704649115787,0.0036108666079859167,yes,yes
E14001352,Manchester Central,North West,Lab,85204,39725,2823,20184,3051,0.07106356198867213,0.5080931403398363,0.07680302076777848,0.17821054265338965,0.17896207226120556,0.2333336056266695,0.18631399233766552,0.22317978712106978,0.17821054265338965,0.4722138265110238,0.04271465564423242,0.30686097519135414,0.17528611222297558,0.11525360039863744,0.048048882099708375,0.6139996895855968,0.04741171569308184,no,no
E14001353,Manchester Rusholme,North West,Lab,72608,29033,1678,15054,0,0.05779630076120277,0.5185134157682637,0,0.1783145376997036,0.3031609195402299,0.18094411913540084,0.16943179353719368,0.168148630087472,0.1783145376997036,0.3695239644328779,0.06451962697896335,0.38764187088845514,0.26894021542687774,0.1766608833947806,0.06122135473143931,0.40788332248969855,0.08529422395720379,no,no
E14001354,Manchester Withington,North West,Lab,70555,41731,2280,22066,5412,0.0546356425678752,0.5287675828520764,0.12968776209532482,0.1540261452268483,0.1844666593430737,0.19858288476326486,0.20240580028562014,0.260518510381193,0.15402445320824773,0.511825641814327,0.03651503334029067,0.2976348716371346,0.14665494891793915,0.036801054597385474,0.056750521805998023,0.7172910029660552,0.04250247171262221,no,no
E14001355,Mansfield,East Midlands,Lab,74535,41087,12563,16048,799,0.30576581400442965,0.3905858300679047,0.019446540268211358,0.18275118913119842,0.08688965052359748,0.13405614787950138,0.1899476877213303,0.4063553247443724,0.18275118913119842,0.4630728479336175,0.022871194068110397,0.33130476886707366,0.020032469690208773,0.010073199213891711,0.013975258475823373,0.9488744790133772,0.00704459360669901,yes,yes
E14001356,Melksham and Devizes,South West,LD,73482,51203,17630,4587,20031,0.34431576274827647,0.08958459465265707,0.3912075464328262,0.17017555154948924,0.08059704695682032,0.10230491887715684,0.17620611211262768,0.4707163705039059,0.17017555154948924,0.47601725469997425,0.01883208859129539,0.3349751051592411,0.011642630268692592,0.005097004034681088,0.01595630526225427,0.96309769078890894,0.00420636964546313,yes,yes
E14001357,Melton and Syston,East Midlands,Con,74316,45986,17526,12130,2547,0.3811159918235985,0.26377593180533204,0.055386421954507895,0.17642944200095384,0.08375814742197021,0.11540458905198453,0.18098669916803561,0.4434211223570558,0.17642944200095384,0.4921625774998675,0.018101849398548038,0.3133061311006306,0.07650892904456573,0.0059986222245773935,0.01689364633564729,0.8940914630915161,0.006507339303693498,yes,no
E14001358,Meriden and Solihull East,West Midlands,Con,73659,44035,16792,12208,3353,0.38133303054388556,0.27723401839445894,0.07614397638242307,0.19717389117972442,0.093080559187368,0.11115357537966408,0.18171577994569044,0.41687619430755307,0.19717389117972442,0.43827818565825205,0.027516846022327266,0.33703107713969627,0.07636528210801569,0.018565825203660867,0.03617620436487982,0.8568037815548627,0.01208890676858091,yes,no
W07000099,Merthyr Tydfil and Aberdare,Wales,Lab,74460,35215,2687,15791,1276,0.07630271191253728,0.44841686781201195,0.03623455913673151,0.1874222293581664,0.09725845943884719,0.1318689037851724,0.18136113675591056,0.4020892706619034,0.18742599096838936,0.42683391871550425,0.025880582037129955,0.3598595082789764,0.013075502749568499,0.0017360414241560632,0.008549753140930438,0.9736482960703248,0.0029904066150202705,yes,yes
W07000100,Mid and South Pembrokeshire,Wales,Lab,79033,46629,14627,16505,2372,0.31368890604559396,0.3539642711617234,0.05086963048746488,0.17115957667976756,0.08647573036599975,0.10742394392689905,0.16026967359990496,0.4746710754274287,0.17115449343655334,0.42492129803789574,0.02315520620904033,0.38076900231651056,0.010315401825489536,0.0021086186073217576,0.009662027045756034,0.9742609935256499,0.0036529589957827627,yes,yes
E14001359,Mid Bedfordshire,East of England,Con,75457,49621,16912,15591,4068,0.340823441687995,0.3142016484955966,0.08198141915721166,0.1994338599907651,0.09106422276204051,0.12882696593122,0.1991427596314067,0.38153219168456765,0.1994338599907651,0.5109513962779306,0.020256569833972414,0.2693581738973319,0.04501013832286041,0.021641806026781233,0.03257312641785951,0.8926040432836121,0.008170885948886791,no,no
E14001360,Mid Buckinghamshire,South East,Con,75622,53951,20150,9171,14278,0.3734870530666716,0.16998758132379382,0.26464755055513334,0.19239460526181248,0.08381476293213631,0.10564525199644167,0.19460321680180778,0.42354216300780173,0.1923985398325102,0.5009867378344939,0.01822141783490291,0.288393304498093,0.04135096168594129,0.015266316962688016,0.028671636144258005,0.9068785341063632,0.007832551100749511,yes,yes
E14001361,Mid Cheshire,North West,Lab,70384,41509,9530,18457,2465,0.2295887638825315,0.44465055771037604,0.059384711749259196,0.18695222615291457,0.0904590411235406,0.1320075214328967,0.19297574656595595,0.39760546472469216,0.18695619840856698,0.49402415833590074,0.02152365370927132,0.297495989546261,0.017252735578455327,0.0036120259215977903,0.013523849994688197,0.9602464676511208,0.0053649208541378945,no,yes
E14001362,Mid Derbyshire,East Midlands,Lab,69917,47543,15468,17346,2361,0.3253475800853964,0.36484866331531457,0.04966030751109522,0.1660757307150325,0.08606073003318333,0.10282285558434474,0.1831901450065912,0.46185053866084824,0.1660776180464799,0.4758338541962612,0.017739644297971476,0.34034888345928743,0.01838740837547588,0.007375419057901017,0.018001022785385533,0.9523609295982727,0.0038752201829649413,yes,yes
E14001363,Mid Dorset and North Poole,South West,LD,75294,49514,20090,4566,21442,0.4057438300278709,0.09221634285252656,0.4330492385991841,0.16674548874946138,0.08361446542863449,0.0980967094407836,0.16894199745667413,0.4826013389244464,0.16674548874946138,0.4628958182257675,0.018244684764216878,0.3521140082605543,0.012359302582211433,0.0028270853695704723,0.01291631196729409,0.9683765803827601,0.003520719698163971,yes,yes
E14001364,Mid Leicestershire,East Midlands,Con,75924,48050,17735,15534,2444,0.3690946930280957,0.3232882414151925,0.0508636836628512,0.1850452577725305,0.08594057457693821,0.1211629279811098,0.19488390397481306,0.4129673356946084,0.1850452577725305,0.4935852026761118,0.01890003935458481,0.30246950019677293,0.12468516332152696,0.01556473829201102,0.02696772924045651,0.8188902007083825,0.013892168437622983,yes,no
E14001365,Mid Norfolk,East of England,Con,75238,45897,16770,13716,3126,0.3653833583894372,0.29884306163801555,0.06810902673377345,0.16338476253846793,0.08592905264908925,0.11080845046993262,0.16557847459036845,0.4742992597521417,0.1633830638873005,0.4598534074959713,0.018745126578988407,0.35801840203773977,0.009263109743419137,0.006580862477647939,0.012319624069530502,0.9684056223229509,0.0034307813864515326,yes,yes
E14001366,Mid Sussex,South East,LD,75969,53328,14474,9397,21136,0.2714146414641464,0.17621137113711371,0.39633963396339633,0.196223500477652,0.08207483891949023,0.11249212382365495,0.21162015488119676,0.3975893818980061,0.196223500477652,0.49950202239882924,0.019014614118173134,0.2852598630053456,0.03957397508079433,0.008526596069025793,0.025681416288948964,0.9179556495050712,0.008262363056159678,no,yes
E14001367,Middlesbrough and Thornaby East,North East,Lab,75123,34407,6174,16238,1037,0.17944023018571803,0.47193884965268695,0.030139215857238354,0.21683327495307125,0.1273677687063832,0.15153719720852532,0.1806554756195044,0.32360628351251586,0.21683327495307125,0.3783490061883078,0.04528512021843199,0.359532598640189,0.13299023702386406,0.03323184149309766,0.02294793378780122,0.7806698461455555,0.030160141549681604,no,no
E14001368,Middlesbrough South and East Cleveland,North East,Lab,70331,38035,16254,16468,2032,0.4273432364927041,0.43296963323254894,0.05342447745497568,0.18108625783202933,0.08818405133699099,0.11646051791492171,0.16877144001125433,0.44549773290480366,0.18108625783202933,0.4165828003765867,0.02754060751658388,0.3747903342748001,0.016492078607912734,0.004480131590338499,0.011135399532508007,0.9642888061639685,0.003603584105272271,yes,yes
E14001369,Milton Keynes Central,South East,Lab,81078,47729,12918,20209,4931,0.27065306207965806,0.4234113432085315,0.1033124515493725,0.2204427135079283,0.10319914159678893,0.15251758534356,0.2401144537614752,0.2837261057902476,0.22044096140395497,0.512701087302092,0.030266420804985057,0.23659153048896803,0.15062472181598524,0.1240700705792586,0.044350480066128316,0.655345901952057,0.025608825586570867,no,no
E14001370,Milton Keynes North,South East,Lab,70709,45977,13888,19318,3365,0.3020640755160189,0.42016660504165126,0.07318876829719208,0.20562840103612376,0.08672516616132206,0.1337523342904761,0.21663219614063975,0.35726190237143834,0.20562840103612376,0.4912652356378386,0.02685689042388707,0.2762494729021506,0.09035963133270417,0.06089235155920564,0.035441055400493963,0.7990401799160659,0.01426678179153029,no,no
E14001371,Mitcham and Morden,London,Lab,77282,45255,6324,25085,3622,0.13974146503148824,0.5543033918903989,0.08003535520936914,0.198623163814418,0.10112150740938253,0.1669494675263813,0.23616295793539213,0.29714290331442605,0.198623163814418,0.5061973788400317,0.036222750117160356,0.25895670722839,0.21061392026631762,0.15714031770656584,0.05874177857500687,0.5208868634960651,0.052617119956044664,no,no
W07000101,Monmouthshire,Wales,Lab,74823,50844,17672,21010,2279,0.3475729682951774,0.4132247659507513,0.044823381323263314,0.1583312714480889,0.0804780705057177,0.09926094861064794,0.16943317878158717,0.49249653065395826,0.1583312714480889,0.46075066966446854,0.01859999784846757,0.362318061038975,0.012747829641662274,0.0024527469690286906,0.011994793291521887,0.9693299052249965,0.003474724872790645,yes,yes
W07000102,Montgomeryshire and Glyndŵr,Wales,Lab,74039,43259,7775,12709,6470,0.17973138537645345,0.29378857578769735,0.14956425252548602,0.17139789344513753,0.08898660394723387,0.10827282953267205,0.16533387871970548,0.46600879435525105,0.17139438808900523,0.4654470713350785,0.02106511780104712,0.3420934227748691,0.006084342277486911,0.0023519306282722514,0.00823175719895288,0.9802131053664922,0.0031188645287958117,yes,yes
E14001372,Morecambe and Lunesdale,North West,Lab,76424,48059,13788,19603,4769,0.2868973553340685,0.4078944630558272,0.09923219376183441,0.16607328138669053,0.0849083474050414,0.0965353081195451,0.16275710536488108,0.48972595772384186,0.16607328138669053,0.44491689215307306,0.018350863629890343,0.37065896283034605,0.008839745285130103,0.0029194555774825545,0.00907370862409212,0.9751185075173439,0.004048582995951417,yes,yes
W07000103,Neath and Swansea East,Wales,Lab,76291,40137,3765,16797,2344,0.09380372225128933,0.4184916660438,0.05839998006826619,0.17557221228623676,0.11712517332154412,0.12529389305307156,0.1806864537909692,0.40132226754817835,0.17557044822008097,0.4311191937866107,0.02403367930310368,0.36927667869020464,0.020145084800257215,0.006289687324170083,0.011614821959649546,0.9560525681215336,0.005897837794389518,yes,yes
E14001373,New Forest East,South East,Con,70618,45230,17412,8917,7198,0.38496573070970597,0.19714791067875304,0.15914216228167147,0.1668649482264816,0.08099801718440185,0.10126679885437322,0.16853932584269662,0.4823309098920467,0.16686678637129732,0.46683704380969165,0.017812489672721664,0.34848368014628933,0.01125811035591932,0.0053977241432489895,0.012833364544663413,0.9668205201643552,0.0036902807918130845,yes,yes
E14001374,New Forest West,South East,Con,68644,46337,16412,10812,8186,0.3541877980879211,0.2333340527008654,0.17666227852472108,0.13990777121614945,0.07294779192057031,0.08248829494388632,0.14798955367856387,0.55666658824083,0.13990777121614945,0.4272992494647437,0.01717525821706703,0.41561772110203987,0.01272851328141543,0.0025292332305954872,0.012352069265698892,0.9687669105710185,0.003623273651271675,yes,yes
E14001375,Newark,East Midlands,Con,79783,53459,20968,17396,3026,0.39222581791653416,0.32540825679492696,0.05660412652687106,0.16896850401195496,0.08838674674712786,0.10679509998952989,0.1807330979145449,0.4551165513368424,0.16896850401195496,0.4666431882430207,0.01877004787694768,0.34561825986807665,0.01261172080981525,0.005777595872873854,0.01550527788618041,0.9613557837827548,0.0047496216483757054,yes,yes
E14001376,Newbury,South East,LD,71982,48930,17268,3662,19645,0.35291232372777437,0.07484161046392807,0.4014919272430002,0.18952046448283277,0.08869819879783324,0.12473248205453782,0.20048742025661243,0.39656143440818376,0.18951658321301673,0.5162248231089812,0.02030534820139465,0.2739532454766074,0.035819244908199106,0.009564086547815313,0.019998566411009965,0.9266924030023449,0.007925699130630676,no,yes
E14001377,Newcastle upon Tyne Central and West,North East,Lab,76822,41355,4228,18875,1946,0.10223673074597993,0.45641397654455323,0.04705597872083182,0.19189555081342788,0.18098100854347843,0.1484056507805389,0.17929831807439023,0.2994194717881646,0.19189555081342788,0.38259792111241137,0.04199842438983349,0.38350810368432725,0.16921747244594357,0.043199253497319165,0.020880659002776438,0.7257596965038281,0.040942918550132705,no,no
E14001378,Newcastle upon Tyne East and Wallsend,North East,Lab,76245,42321,3522,21200,2965,0.083221095909832,0.5009333427849059,0.0700597811960965,0.16315803214773686,0.16455916523797506,0.1586152279669646,0.17671682317004186,0.33695075147728165,0.16315803214773686,0.443140974875334,0.043060910127320356,0.3506400828496088,0.050919439198656304,0.02757012192468692,0.019624565953336177,0.8843934660203469,0.017492406902973708,no,no
E14001379,Newcastle upon Tyne North,North East,Lab,74768,48617,6678,24440,5936,0.13735935989468703,0.502704815188103,0.12209720879527737,0.16175878125790524,0.17969137942342106,0.13508474417471636,0.181640167520823,0.3418249276231344,0.16176332802398577,0.4557762578469034,0.02919516537056123,0.3532652487585496,0.07099222336737562,0.01454136606389956,0.024145038883163123,0.8696430244542303,0.020678347231331398,no,no
E14001380,Newcastle-under-Lyme,West Midlands,Lab,67815,39618,10923,15992,1987,0.27570801150991975,0.40365490433641277,0.050153970417487,0.16535161842431026,0.13233726950774496,0.11836510619059408,0.17844110270293545,0.40550490317441523,0.16535161842431026,0.455182510037783,0.025274760761687425,0.35419111077621934,0.04583472373222532,0.012572794109732074,0.01761052325643979,0.9155319217644969,0.00845003713710589,yes,yes
W07000104,Newport East,Wales,Lab,76683,38531,6487,16370,2045,0.1683579455503361,0.4248527159949132,0.05307414808855208,0.20154785262698932,0.1019002979434634,0.15718334423370395,0.18809497856260446,0.35127352663323885,0.20154968343219454,0.44794571566124974,0.03015796597236731,0.3203466349341884,0.08615004496443722,0.026397303950511868,0.028150462815772978,0.8388365565416444,0.020465631727633597,no,no
W07000105,Newport West and Islwyn,Wales,Lab,75785,41951,6710,17409,2087,0.15994851135848967,0.41498414817286833,0.049748516125956474,0.18934748156824915,0.08933862251577404,0.1260347865460523,0.1937474776308925,0.401531631739032,0.18935120928446977,0.4609751055724537,0.024116784297512527,0.325556900845564,0.030328385242351458,0.0091152498326574,0.01856518486435406,0.9361637201244242,0.005827459936212939,yes,yes
E14001381,Newton Abbot,South West,LD,73885,47992,12955,7115,15201,0.2699408234705784,0.148253875645941,0.31674029004834137,0.15674575544962777,0.07894595897380965,0.10592898077232071,0.16595790262974666,0.4924214021744952,0.15674575544962777,0.45609769160730546,0.0186385303411708,0.368518022601896,0.008301555336561121,0.001649599383006984,0.011482925575217448,0.975866575260294,0.0026993444449205195,yes,yes
E14001382,Newton Aycliffe and Spennymoor,North East,Lab,72215,39846,8195,18394,1491,0.20566681724639863,0.461627264970135,0.037419063394067156,0.17584510395175368,0.09216526477278739,0.12236152991588636,0.17737925197058668,0.4322488493889859,0.17584324347200475,0.4435439502306488,0.023847814126708704,0.3567649921706378,0.008591138008379533,0.002962461382199839,0.007194549071056752,0.9782153286216091,0.003036522916754835,yes,yes
E14001383,Normanton and Hemsworth,Yorkshire and The Humber,Lab,75645,36349,4995,17275,1319,0.1374178106687942,0.47525378965033427,0.036287105559987896,0.18597629057157006,0.09095410545938232,0.13445051797625174,0.1815683951959766,0.4070506907968193,0.1859726793464014,0.45980058058816103,0.022893426149768446,0.33133331391566906,0.010204180704292357,0.007097294095944542,0.010942066273774965,0.9685136460285251,0.003242812897463033,yes,yes
E14001384,North Bedfordshire,East of England,Con,78850,51561,19981,14567,5553,0.3875215763852524,0.28251973390741064,0.10769767847791936,0.19248299221816018,0.08655977431705,0.12593914620455396,0.19823061496684802,0.39678747229338784,0.19248299221816018,0.5115096385426562,0.01965130448967059,0.276356064749513,0.0397344003377568,0.023652571077655275,0.03325752996152259,0.8958711150771947,0.007484383545870635,no,no
E14001385,North Cornwall,South West,LD,76741,51245,14137,2958,24094,0.2758708166650405,0.0577227046541126,0.47017269977558784,0.1684416475049417,0.07945056274960668,0.0984005002218726,0.16902658437210052,0.4846807051514785,0.1684416475049417,0.44346282625358024,0.020281173100972206,0.36781435314050587,0.005677921658800275,0.0012102142079148009,0.01125499213360765,0.9732240106498851,0.008632861349792246,yes,yes
E14001386,North Cotswolds,South West,Con,73203,50229,17426,8593,14069,0.34693105576459815,0.17107646976846044,0.2800971550299628,0.17409718160351811,0.07787959532939061,0.10452546521955763,0.17829986352115423,0.4651978943263794,0.17409718160351811,0.4877602304976062,0.016659084508567838,0.32148350339030785,0.013626073676115378,0.006390606891023905,0.018240308482176705,0.9579952991128972,0.0037477118377869005,yes,yes
E14001387,North Devon,South West,LD,79079,51417,15076,3216,21820,0.2932104167882218,0.06254740649979579,0.42437326176167417,0.16649258196347264,0.08277981158288629,0.10567786555252456,0.16519455233188995,0.47985518856922654,0.16649258196347264,0.45799150196225574,0.020018050724564196,0.35549786534970745,0.011509872123799576,0.003295778361440407,0.011885083814178946,0.9698715153481863,0.0034377503523947634,yes,yes
E14001388,North Dorset,South West,Con,72690,49683,18208,4370,16619,0.3664835054243906,0.08795765151057706,0.33450073465773,0.16264116106316287,0.08394521018506591,0.09632229808063893,0.16319936450684872,0.49389196616428355,0.16264290698298534,0.4628522355214428,0.016359830390209867,0.35814502710536206,0.011615050185175245,0.0028876603510278567,0.009672051956416725,0.972347163329934,0.0034780741774461917,yes,yes
E14001389,North Durham,North East,Lab,73226,41565,6492,16562,4208,0.15618910140743414,0.39846024299290267,0.10123902321664863,0.17106814927133351,0.08830342852329205,0.1173342599612501,0.17654367787044056,0.44675048437368375,0.17106634796617845,0.43997514978571955,0.025829481199128135,0.3631290210489739,0.010887648731178267,0.0024112877750868695,0.00763398968095188,0.9759713593766453,0.0030957144361377278,yes,yes
E14001390,North East Cambridgeshire,East of England,Con,71511,39176,16246,8008,2716,0.41469266898100876,0.20441086379415968,0.06932816009801919,0.1720637895024497,0.08830590853194355,0.12398742948605336,0.17688508910620523,0.43875778337334814,0.1720637895024497,0.4597606917686557,0.022281431164724485,0.3458940875641701,0.012023969861997618,0.007944408658819855,0.013780718705471297,0.9591946282524253,0.00705627452128594,yes,yes
E14001391,North East Derbyshire,East Midlands,Lab,73234,45866,15838,17591,2159,0.34531025160249423,0.3835302838704051,0.04707190511489993,0.16437511493817678,0.08417260739282353,0.10945359742971192,0.17272638764184722,0.4692722925974405,0.16437867134001882,0.45666872207618,0.019136944363309857,0.35981566222049133,0.009660424712513117,0.0038403704064301864,0.011661744501779552,0.9727387790867491,0.0020986812925280454,yes,yes
E14001392,North East Hampshire,South East,LD,76923,55560,20544,5057,21178,0.3697624190064795,0.0910187185025198,0.38117350611951045,0.194143983517572,0.08242204524743453,0.10625420975474464,0.20745671381591982,0.409723047664329,0.194143983517572,0.5066365545386109,0.019404493046475693,0.2798149688973414,0.03136019652125679,0.00792424422520702,0.02281191806331471,0.9312670866516106,0.00663655453861088,yes,yes
E14001393,North East Hertfordshire,East of England,Lab,77697,52520,16435,18358,5463,0.31292840822543794,0.34954303122619956,0.10401751713632902,0.18911556684080982,0.0847075076126823,0.11498312076194923,0.19663582679080446,0.4145579779937542,0.18911556684080982,0.49593828133360573,0.02046911634513421,0.29447703548045023,0.03652141766142292,0.0168305947134421,0.028971971709035014,0.9101460272986409,0.007529988617459067,yes,yes
E14001394,North East Somerset and Hanham,South West,Lab,73889,51125,15420,20739,3878,0.30161369193154036,0.4056528117359413,0.07585330073349633,0.17583705765990182,0.09830128842510702,0.11964246464942487,0.17876767528756685,0.4274515139779994,0.17583521728208992,0.4935736414636189,0.018326634848865445,0.31226450640542575,0.0137531138138201,0.005683364384249858,0.0181386196646501,0.9593267882187938,0.003098113918486111,yes,yes
